Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-08-16 11:00:00.000 +0200,Partly Cloudy,rain,24.96666667,24.96666667,0.56,15.3594,146,10.3523,0,1015.21,Partly cloudy throughout the day.
2006-08-16 12:00:00.000 +0200,Partly Cloudy,rain,26.13333333,26.13333333,0.47,14.4417,130,10.0464,0,1014.56,Partly cloudy throughout the day.
2006-08-16 13:00:00.000 +0200,Partly Cloudy,rain,27.22222222,27.26111111,0.44,15.8907,149,10.0464,0,1014.36,Partly cloudy throughout the day.
2006-08-16 14:00:00.000 +0200,Partly Cloudy,rain,27.73888889,27.35555556,0.39,14.6349,140,10.4006,0,1014.11,Partly cloudy throughout the day.
2006-08-16 15:00:00.000 +0200,Partly Cloudy,rain,27.77777778,27.5,0.4,15.9229,150,9.982,0,1013.56,Partly cloudy throughout the day.
2006-08-16 16:00:00.000 +0200,Partly Cloudy,rain,27.8,27.4,0.39,15.778,169,9.982,0,1013.07,Partly cloudy throughout the day.
2006-08-16 17:00:00.000 +0200,Partly Cloudy,rain,27.87222222,27.37777778,0.37,13.5723,149,10.3523,0,1012.83,Partly cloudy throughout the day.
2006-08-16 18:00:00.000 +0200,Mostly Cloudy,rain,26.15555556,26.15555556,0.43,10.7226,138,9.982,0,1012.55,Partly cloudy throughout the day.
2006-08-16 19:00:00.000 +0200,Mostly Cloudy,rain,23.97777778,23.97777778,0.54,7.9856,121,9.982,0,1012.46,Partly cloudy throughout the day.
2006-08-16 20:00:00.000 +0200,Mostly Cloudy,rain,22.57222222,22.57222222,0.58,10.6421,118,10.3523,0,1012.52,Partly cloudy throughout the day.
2006-08-16 21:00:00.000 +0200,Mostly Cloudy,rain,21.13888889,21.13888889,0.6,10.8997,110,9.982,0,1012.58,Partly cloudy throughout the day.
2006-08-16 22:00:00.000 +0200,Partly Cloudy,rain,20.43888889,20.43888889,0.67,10.9319,110,15.8263,0,1012.41,Partly cloudy throughout the day.
2006-08-16 23:00:00.000 +0200,Partly Cloudy,rain,20.42777778,20.42777778,0.7,10.3362,112,14.9569,0,1012.66,Partly cloudy throughout the day.
2006-08-17 00:00:00.000 +0200,Partly Cloudy,rain,19.35555556,19.35555556,0.74,11.0124,139,15.8263,0,1012.6,Partly cloudy until morning.
2006-08-17 01:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.76,10.8353,139,15.8263,0,1012.59,Partly cloudy until morning.
2006-08-17 02:00:00.000 +0200,Clear,rain,19.87777778,19.87777778,0.85,10.143,139,14.9569,0,1012.55,Partly cloudy until morning.
2006-08-17 03:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.84,13.9265,138,15.8263,0,1012.09,Partly cloudy until morning.
2006-08-17 04:00:00.000 +0200,Partly Cloudy,rain,16.64444444,16.64444444,0.87,14.3451,138,15.8263,0,1012.11,Partly cloudy until morning.
2006-08-17 05:00:00.000 +0200,Partly Cloudy,rain,16.55,16.55,0.88,10.0142,146,14.9569,0,1012.39,Partly cloudy until morning.
2006-08-17 06:00:00.000 +0200,Clear,rain,16.09444444,16.09444444,0.87,9.4829,149,8.1305,0,1012.38,Partly cloudy until morning.
2006-08-17 07:00:00.000 +0200,Partly Cloudy,rain,17.66666667,17.66666667,0.84,10.9963,131,9.982,0,1012.66,Partly cloudy until morning.
2006-08-17 08:00:00.000 +0200,Partly Cloudy,rain,20.78333333,20.78333333,0.7,14.812,148,9.982,0,1012.65,Partly cloudy until morning.
2006-08-17 09:00:00.000 +0200,Partly Cloudy,rain,22.73333333,22.73333333,0.67,15.4721,159,9.982,0,1012.39,Partly cloudy until morning.
2006-08-17 10:00:00.000 +0200,Partly Cloudy,rain,26.01666667,26.01666667,0.55,16.8567,179,9.982,0,1012.47,Partly cloudy until morning.
2006-08-17 11:00:00.000 +0200,Clear,rain,26.12777778,26.12777778,0.58,13.2825,189,15.2628,0,1012.91,Partly cloudy until morning.
2006-08-17 12:00:00.000 +0200,Clear,rain,28.83888889,29.61111111,0.51,9.66,177,9.982,0,0,Partly cloudy until morning.
2006-08-17 13:00:00.000 +0200,Partly Cloudy,rain,29.00555556,29.75,0.51,10.8031,197,9.982,0,1012.36,Partly cloudy until morning.
2006-08-17 14:00:00.000 +0200,Clear,rain,31.03333333,31.71111111,0.45,7.6475,201,10.3523,0,1012.33,Partly cloudy until morning.
2006-08-17 15:00:00.000 +0200,Clear,rain,31.13333333,30.6,0.36,11.1734,160,16.0517,0,1011.95,Partly cloudy until morning.
2006-08-17 16:00:00.000 +0200,Clear,rain,31.13333333,31.26111111,0.41,11.27,186,9.982,0,1011.74,Partly cloudy until morning.
2006-08-17 17:00:00.000 +0200,Partly Cloudy,rain,31.21111111,31.32777778,0.41,10.7709,165,10.3523,0,1011.73,Partly cloudy until morning.
2006-08-17 18:00:00.000 +0200,Clear,rain,30.02222222,30.70555556,0.48,11.0768,162,9.982,0,1011.45,Partly cloudy until morning.
2006-08-17 19:00:00.000 +0200,Clear,rain,27.87222222,29.07222222,0.58,9.177,170,9.982,0,1011.65,Partly cloudy until morning.
2006-08-17 20:00:00.000 +0200,Partly Cloudy,rain,25.40555556,25.40555556,0.66,7.9695,168,9.982,0,1011.99,Partly cloudy until morning.
2006-08-17 21:00:00.000 +0200,Partly Cloudy,rain,22.75555556,22.75555556,0.79,4.6207,178,9.982,0,1012.36,Partly cloudy until morning.
2006-08-17 22:00:00.000 +0200,Partly Cloudy,rain,22.68888889,22.68888889,0.79,6.5849,150,15.8263,0,1012.47,Partly cloudy until morning.
2006-08-17 23:00:00.000 +0200,Clear,rain,21.2,21.2,0.84,6.5044,132,14.9569,0,1012.57,Partly cloudy until morning.
2006-08-18 00:00:00.000 +0200,Clear,rain,21.55,21.55,0.81,6.3917,152,15.8263,0,1012.66,Partly cloudy starting overnight continuing until night.
2006-08-18 01:00:00.000 +0200,Clear,rain,21.43888889,21.43888889,0.82,10.8353,150,15.8263,0,1012.39,Partly cloudy starting overnight continuing until night.
2006-08-18 02:00:00.000 +0200,Partly Cloudy,rain,19.50555556,19.50555556,0.92,2.898,211,14.9569,0,1015.42,Partly cloudy starting overnight continuing until night.
2006-08-18 03:00:00.000 +0200,Partly Cloudy,rain,19.86111111,19.86111111,0.88,13.4918,140,15.8263,0,1012.38,Partly cloudy starting overnight continuing until night.
2006-08-18 04:00:00.000 +0200,Partly Cloudy,rain,19.33333333,19.33333333,0.87,10.948,150,15.8263,0,1012.48,Partly cloudy starting overnight continuing until night.
2006-08-18 05:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.91,10.1591,147,14.8764,0,1012.44,Partly cloudy starting overnight continuing until night.
2006-08-18 06:00:00.000 +0200,Clear,rain,18.84444444,18.84444444,0.9,7.9856,159,7.1323,0,1012.47,Partly cloudy starting overnight continuing until night.
2006-08-18 07:00:00.000 +0200,Mostly Cloudy,rain,19.91111111,19.91111111,0.87,10.9963,150,9.8049,0,1012.85,Partly cloudy starting overnight continuing until night.
2006-08-18 08:00:00.000 +0200,Partly Cloudy,rain,22.10555556,22.10555556,0.81,14.49,168,9.8371,0,1012.81,Partly cloudy starting overnight continuing until night.
2006-08-18 09:00:00.000 +0200,Clear,rain,24.95,24.95,0.69,16.0195,180,9.9015,0,0,Partly cloudy starting overnight continuing until night.
2006-08-18 10:00:00.000 +0200,Mostly Cloudy,rain,25,25,0.74,11.1573,179,9.982,0,1013.17,Partly cloudy starting overnight continuing until night.
2006-08-18 11:00:00.000 +0200,Mostly Cloudy,rain,27.3,29.12777778,0.67,13.7816,180,9.982,0,1014,Partly cloudy starting overnight continuing until night.
2006-08-18 12:00:00.000 +0200,Mostly Cloudy,rain,27.96666667,29.62777778,0.62,16.0034,170,9.982,0,1013.21,Partly cloudy starting overnight continuing until night.
2006-08-18 13:00:00.000 +0200,Mostly Cloudy,rain,30.11666667,31.27222222,0.5,17.388,162,9.982,0,1012.98,Partly cloudy starting overnight continuing until night.
2006-08-18 14:00:00.000 +0200,Mostly Cloudy,rain,31.04444444,31.68888889,0.45,23.667,181,9.982,0,1012.5,Partly cloudy starting overnight continuing until night.
2006-08-18 15:00:00.000 +0200,Mostly Cloudy,rain,31.20555556,32.45555556,0.47,17.5168,183,11.2056,0,1012.44,Partly cloudy starting overnight continuing until night.
2006-08-18 16:00:00.000 +0200,Mostly Cloudy,rain,32.17222222,32.91111111,0.42,16.2932,211,9.982,0,1012.52,Partly cloudy starting overnight continuing until night.
2006-08-18 17:00:00.000 +0200,Mostly Cloudy,rain,32.54444444,33.17777778,0.4,12.3809,220,10.3523,0,1012.62,Partly cloudy starting overnight continuing until night.
2006-08-18 18:00:00.000 +0200,Mostly Cloudy,rain,31.03888889,31.62222222,0.44,10.1591,238,9.982,0,1012.44,Partly cloudy starting overnight continuing until night.
2006-08-18 19:00:00.000 +0200,Mostly Cloudy,rain,28.95555556,30.16666667,0.54,8.372,222,9.982,0,1012.65,Partly cloudy starting overnight continuing until night.
2006-08-18 20:00:00.000 +0200,Partly Cloudy,rain,26.47777778,26.47777778,0.64,7.7441,232,10.3523,0,1013.44,Partly cloudy starting overnight continuing until night.
2006-08-18 21:00:00.000 +0200,Partly Cloudy,rain,22.91666667,22.91666667,0.73,8.05,211,9.982,0,1014.17,Partly cloudy starting overnight continuing until night.
2006-08-18 22:00:00.000 +0200,Partly Cloudy,rain,23.38333333,23.38333333,0.73,6.7298,211,15.8263,0,1014.58,Partly cloudy starting overnight continuing until night.
2006-08-18 23:00:00.000 +0200,Partly Cloudy,rain,22.45,22.45,0.83,3.5098,249,14.9569,0,1015.15,Partly cloudy starting overnight continuing until night.
2006-08-19 00:00:00.000 +0200,Partly Cloudy,rain,22.6,22.6,0.77,6.0536,266,15.8263,0,1015.69,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 01:00:00.000 +0200,Partly Cloudy,rain,19.98333333,19.98333333,0.9,3.5581,196,15.8263,0,1015.99,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 02:00:00.000 +0200,Clear,rain,20.95555556,20.95555556,0.87,3.0751,121,15.8263,0,1016.78,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 03:00:00.000 +0200,Clear,rain,18.87222222,18.87222222,0.9,3.703,237,15.8263,0,1016.49,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 04:00:00.000 +0200,Clear,rain,18.33888889,18.33888889,0.93,6.4078,176,15.8263,0,1016.69,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 05:00:00.000 +0200,Clear,rain,18.85,18.85,0.93,5.6028,186,11.6886,0,1016.84,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 06:00:00.000 +0200,Clear,rain,17.27777778,17.27777778,0.99,4.7978,174,11.2056,0,1017.27,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 07:00:00.000 +0200,Clear,rain,19.91666667,19.91666667,0.87,4.9588,210,9.982,0,1017.3,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 08:00:00.000 +0200,Clear,rain,23.6,23.6,0.74,7.9212,243,10.3523,0,1017.88,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 09:00:00.000 +0200,Clear,rain,25.99444444,25.99444444,0.61,10.9319,238,9.982,0,1017.85,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 10:00:00.000 +0200,Clear,rain,27.73333333,28.62222222,0.55,12.7029,237,9.982,0,1017.78,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 11:00:00.000 +0200,Clear,rain,28.79444444,29.36666667,0.5,15.9068,230,9.982,0,1018.19,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 12:00:00.000 +0200,Clear,rain,29.88333333,30.38888889,0.47,20.2538,259,9.982,0,1018.67,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 13:00:00.000 +0200,Partly Cloudy,rain,30.97222222,31.59444444,0.45,17.227,248,9.982,0,1018.15,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 14:00:00.000 +0200,Partly Cloudy,rain,31.91666667,32.42222222,0.41,11.2539,255,10.3523,0,1017.78,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 15:00:00.000 +0200,Partly Cloudy,rain,32.12777778,32.75,0.42,15.4399,220,9.982,0,1016.77,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 16:00:00.000 +0200,Partly Cloudy,rain,32.12777778,32.22777778,0.39,17.3236,220,9.982,0,1017.07,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 17:00:00.000 +0200,Partly Cloudy,rain,31.08333333,31.68888889,0.44,17.1626,238,9.982,0,1017.26,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 18:00:00.000 +0200,Partly Cloudy,rain,31.01666667,31.62222222,0.44,12.3809,221,9.982,0,1017.23,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 19:00:00.000 +0200,Partly Cloudy,rain,27.26666667,28.80555556,0.64,10.8031,162,9.982,0,1016.27,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 20:00:00.000 +0200,Partly Cloudy,rain,25.45555556,25.45555556,0.68,0.8855,328,10.3523,0,1016.14,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 21:00:00.000 +0200,Partly Cloudy,rain,22.8,22.8,0.84,4.6207,182,9.982,0,1017.94,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 22:00:00.000 +0200,Partly Cloudy,rain,23.21666667,23.21666667,0.79,6.1824,169,15.8263,0,1017.58,Partly cloudy starting in the afternoon continuing until night.
2006-08-19 23:00:00.000 +0200,Clear,rain,22.23888889,22.23888889,0.85,2.7853,133,14.9569,0,1017.7,Partly cloudy starting in the afternoon continuing until night.
2006-08-02 00:00:00.000 +0200,Mostly Cloudy,rain,20.41666667,20.41666667,0.84,23.8602,339,15.6492,0,1008.14,Mostly cloudy throughout the day.
2006-08-02 01:00:00.000 +0200,Mostly Cloudy,rain,19.88333333,19.88333333,0.85,10.3684,329,15.6492,0,1008.38,Mostly cloudy throughout the day.
2006-08-02 02:00:00.000 +0200,Partly Cloudy,rain,16.81111111,16.81111111,0.92,6.5688,354,14.9569,0,1009.23,Mostly cloudy throughout the day.
2006-08-02 03:00:00.000 +0200,Mostly Cloudy,rain,19.37777778,19.37777778,0.9,10.1913,29,15.7297,0,1007.8,Mostly cloudy throughout the day.
2006-08-02 04:00:00.000 +0200,Overcast,rain,18.86666667,18.86666667,0.93,4.9105,280,14.812,0,1007.64,Mostly cloudy throughout the day.
2006-08-02 05:00:00.000 +0200,Mostly Cloudy,rain,18.88333333,18.88333333,0.93,5.8121,292,13.9426,0,1007.73,Mostly cloudy throughout the day.
2006-08-02 06:00:00.000 +0200,Partly Cloudy,rain,17.87222222,17.87222222,0.97,5.1198,280,10.8997,0,1008.14,Mostly cloudy throughout the day.
2006-08-02 07:00:00.000 +0200,Mostly Cloudy,rain,18.93888889,18.93888889,0.99,4.8783,254,10.8997,0,1009.1,Mostly cloudy throughout the day.
2006-08-02 08:00:00.000 +0200,Overcast,rain,20.08888889,20.08888889,0.92,9.7727,273,11.2056,0,1009.47,Mostly cloudy throughout the day.
2006-08-02 09:00:00.000 +0200,Overcast,rain,21.08888889,21.08888889,0.87,12.3326,318,11.27,0,1009.31,Mostly cloudy throughout the day.
2006-08-02 10:00:00.000 +0200,Mostly Cloudy,rain,22.17777778,22.17777778,0.81,12.7995,319,11.2056,0,1009.21,Mostly cloudy throughout the day.
2006-08-02 11:00:00.000 +0200,Mostly Cloudy,rain,23.53333333,23.53333333,0.71,16.1805,318,11.3988,0,1009.38,Mostly cloudy throughout the day.
2006-08-02 12:00:00.000 +0200,Mostly Cloudy,rain,23.84444444,23.84444444,0.69,14.2646,301,11.27,0,1009.41,Mostly cloudy throughout the day.
2006-08-02 13:00:00.000 +0200,Partly Cloudy,rain,24.95555556,24.95555556,0.62,12.719,318,11.27,0,1009.02,Mostly cloudy throughout the day.
2006-08-02 14:00:00.000 +0200,Partly Cloudy,rain,25.92222222,25.92222222,0.58,10.7065,295,11.4471,0,1009,Mostly cloudy throughout the day.
2006-08-02 15:00:00.000 +0200,Mostly Cloudy,rain,24.96111111,24.96111111,0.62,15.8746,290,11.27,0,1008.75,Mostly cloudy throughout the day.
2006-08-02 16:00:00.000 +0200,Mostly Cloudy,rain,24.79444444,24.79444444,0.58,17.0338,319,11.27,0,1008.94,Mostly cloudy throughout the day.
2006-08-02 17:00:00.000 +0200,Mostly Cloudy,rain,23.75555556,23.75555556,0.62,20.1572,319,11.4471,0,1008.76,Mostly cloudy throughout the day.
2006-08-02 18:00:00.000 +0200,Mostly Cloudy,rain,22.12777778,22.12777778,0.68,21.8316,319,11.27,0,1008.95,Mostly cloudy throughout the day.
2006-08-02 19:00:00.000 +0200,Mostly Cloudy,rain,21.06111111,21.06111111,0.68,13.7172,329,11.2056,0,1008.93,Mostly cloudy throughout the day.
2006-08-02 20:00:00.000 +0200,Mostly Cloudy,rain,21.06666667,21.06666667,0.68,10.4489,329,10.3523,0,1009.29,Mostly cloudy throughout the day.
2006-08-02 21:00:00.000 +0200,Mostly Cloudy,rain,18.86666667,18.86666667,0.84,3.3649,290,9.982,0,1009.42,Mostly cloudy throughout the day.
2006-08-02 22:00:00.000 +0200,Mostly Cloudy,rain,18.26666667,18.26666667,0.84,6.4078,309,15.8263,0,1009.53,Mostly cloudy throughout the day.
2006-08-02 23:00:00.000 +0200,Mostly Cloudy,rain,17.87777778,17.87777778,0.86,5.9731,292,14.9569,0,1009.78,Mostly cloudy throughout the day.
2006-08-20 00:00:00.000 +0200,Partly Cloudy,rain,21.08888889,21.08888889,0.9,3.1878,110,15.8263,0,1017.18,Partly cloudy starting in the afternoon.
2006-08-20 01:00:00.000 +0200,Clear,rain,21.55,21.55,0.87,6.1502,120,15.8263,0,1016.9,Partly cloudy starting in the afternoon.
2006-08-20 02:00:00.000 +0200,Clear,rain,18.78333333,18.78333333,0.85,9.3058,312,14.9569,0,1017.18,Partly cloudy starting in the afternoon.
2006-08-20 03:00:00.000 +0200,Clear,rain,19.97777778,19.97777778,0.93,3.2683,129,15.8263,0,1016.59,Partly cloudy starting in the afternoon.
2006-08-20 04:00:00.000 +0200,Clear,rain,20.99444444,20.99444444,0.88,6.3595,140,15.8263,0,1016.39,Partly cloudy starting in the afternoon.
2006-08-20 05:00:00.000 +0200,Clear,rain,19.98888889,19.98888889,0.88,4.7978,146,14.9569,0,1016.52,Partly cloudy starting in the afternoon.
2006-08-20 06:00:00.000 +0200,Clear,rain,18.86666667,18.86666667,0.97,0,0,15.7297,0,1016.34,Partly cloudy starting in the afternoon.
2006-08-20 07:00:00.000 +0200,Clear,rain,22.08888889,22.08888889,0.82,3.22,290,9.982,0,1016.64,Partly cloudy starting in the afternoon.
2006-08-20 08:00:00.000 +0200,Clear,rain,23.77222222,23.77222222,0.75,0.966,150,9.982,0,1016.74,Partly cloudy starting in the afternoon.
2006-08-20 09:00:00.000 +0200,Clear,rain,27.17777778,28.33888889,0.6,0.805,240,9.982,0,1017.06,Partly cloudy starting in the afternoon.
2006-08-20 10:00:00.000 +0200,Clear,rain,28.79444444,30.06111111,0.55,5.2486,222,9.982,0,1016.71,Partly cloudy starting in the afternoon.
2006-08-20 11:00:00.000 +0200,Clear,rain,30.86111111,33.38333333,0.55,8.8872,284,10.3523,0,1017,Partly cloudy starting in the afternoon.
2006-08-20 12:00:00.000 +0200,Clear,rain,32.03888889,33.46111111,0.46,8.211,294,9.982,0,1016.81,Partly cloudy starting in the afternoon.
2006-08-20 13:00:00.000 +0200,Partly Cloudy,rain,32.58888889,35.49444444,0.5,11.3827,252,9.982,0,1016.61,Partly cloudy starting in the afternoon.
2006-08-20 14:00:00.000 +0200,Partly Cloudy,rain,32.63888889,34.13333333,0.44,13.7011,261,10.3523,0,1015.91,Partly cloudy starting in the afternoon.
2006-08-20 15:00:00.000 +0200,Mostly Cloudy,rain,32.15,32.97777778,0.43,12.6546,269,9.982,0,1016.18,Partly cloudy starting in the afternoon.
2006-08-20 16:00:00.000 +0200,Mostly Cloudy,rain,31.08333333,31.9,0.45,14.2163,278,9.982,0,1015.69,Partly cloudy starting in the afternoon.
2006-08-20 17:00:00.000 +0200,Partly Cloudy,rain,32.07777778,32.73888889,0.42,8.7423,267,10.3523,0,1015.82,Partly cloudy starting in the afternoon.
2006-08-20 18:00:00.000 +0200,Mostly Cloudy,rain,30.97222222,31.72222222,0.45,12.4453,232,9.982,0,1014.89,Partly cloudy starting in the afternoon.
2006-08-20 19:00:00.000 +0200,Mostly Cloudy,rain,28.86111111,30.12777778,0.55,7.5992,202,9.982,0,1015.24,Partly cloudy starting in the afternoon.
2006-08-20 20:00:00.000 +0200,Mostly Cloudy,rain,26.41111111,26.41111111,0.65,4.4758,171,9.982,0,1014.74,Partly cloudy starting in the afternoon.
2006-08-20 21:00:00.000 +0200,Partly Cloudy,rain,23.81666667,23.81666667,0.75,3.22,250,11.2056,0,1014.62,Partly cloudy starting in the afternoon.
2006-08-20 22:00:00.000 +0200,Mostly Cloudy,rain,23.31111111,23.31111111,0.79,12.397,258,15.8263,0,1014.73,Partly cloudy starting in the afternoon.
2006-08-20 23:00:00.000 +0200,Partly Cloudy,rain,24.53888889,24.53888889,0.72,11.9623,289,14.9569,0,1014.5,Partly cloudy starting in the afternoon.
2006-08-21 00:00:00.000 +0200,Breezy and Partly Cloudy,rain,21.96666667,21.96666667,0.72,30.8315,310,15.8263,0,1015.64,Mostly cloudy starting overnight.
2006-08-21 01:00:00.000 +0200,Clear,rain,19.88333333,19.88333333,0.79,20.0284,318,15.8263,0,1016.93,Mostly cloudy starting overnight.
2006-08-21 02:00:00.000 +0200,Clear,rain,14.98888889,14.98888889,0.86,10.8353,277,14.9569,0,1016.56,Mostly cloudy starting overnight.
2006-08-21 03:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.9,11.431,290,15.8263,0,1017.74,Mostly cloudy starting overnight.
2006-08-21 04:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.89,11.5598,291,15.8263,0,1018.25,Mostly cloudy starting overnight.
2006-08-21 05:00:00.000 +0200,Mostly Cloudy,rain,16.76666667,16.76666667,0.87,6.9874,260,14.9569,0,1018.2,Mostly cloudy starting overnight.
2006-08-21 06:00:00.000 +0200,Mostly Cloudy,rain,17.17777778,17.17777778,0.81,12.4614,308,9.982,0,1017.76,Mostly cloudy starting overnight.
2006-08-21 07:00:00.000 +0200,Mostly Cloudy,rain,17.71111111,17.71111111,0.78,16.9211,318,9.982,0,1018.34,Mostly cloudy starting overnight.
2006-08-21 08:00:00.000 +0200,Mostly Cloudy,rain,17.76111111,17.76111111,0.83,10.6421,305,10.3523,0,1019.16,Mostly cloudy starting overnight.
2006-08-21 09:00:00.000 +0200,Mostly Cloudy,rain,19.90555556,19.90555556,0.73,15.778,290,9.982,0,1018.74,Mostly cloudy starting overnight.
2006-08-21 10:00:00.000 +0200,Mostly Cloudy,rain,21.11666667,21.11666667,0.68,9.8532,316,9.982,0,1019.29,Mostly cloudy starting overnight.
2006-08-21 11:00:00.000 +0200,Mostly Cloudy,rain,21.19444444,21.19444444,0.68,9.5956,274,10.3523,0,1019.01,Mostly cloudy starting overnight.
